City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sehithwa,BW,2021-12-23 23:57:13,-20.4667,22.7167,76.69,23,9,5.21
295,Medea,DZ,2021-12-23 23:57:13,36.2642,2.7539,36.05,72,24,5.44
296,Hovd,MN,2021-12-23 23:57:13,48.0056,91.6419,4.87,69,1,5.64
297,Mahebourg,MU,2021-12-23 23:57:14,-20.4081,57.7,79.25,88,75,2.3
298,Salumbar,IN,2021-12-23 23:57:14,24.1333,74.05,61.88,61,42,1.48
299,Vestmannaeyjar,IS,2021-12-23 23:57:15,63.4427,-20.2734,36.77,71,95,18.3
300,Fort Nelson,CA,2021-12-23 23:57:15,58.8053,-122.7002,-9.81,77,20,3.44
301,Beringovskiy,RU,2021-12-23 23:57:16,63.05,179.3167,18.16,95,100,11.14
302,Knysna,ZA,2021-12-23 23:57:16,-34.0363,23.0471,61.18,92,21,3.85
303,Taybad,IR,2021-12-23 23:57:16,34.74,60.7756,38.3,69,1,0.94
304,Kingsport,US,2021-12-23 23:57:17,36.5484,-82.5618,46.26,65,45,3.71
305,Belmonte,BR,2021-12-23 23:57:17,-15.8631,-38.8828,79.3,91,95,12.8
306,Bonavista,CA,2021-12-23 23:57:18,48.6499,-53.1147,36.12,74,83,31.07
307,Sao Francisco Do Sul,BR,2021-12-23 23:56:54,-26.2433,-48.6381,73.31,68,40,10.36
308,Zeya,RU,2021-12-23 23:57:19,53.75,127.2667,-21.78,85,60,3.49
309,Bargi,IN,2021-12-23 23:57:19,22.9833,79.8667,56.19,45,0,2.64
310,Tangshan,CN,2021-12-23 23:57:20,39.6333,118.1833,14.49,26,100,13.96
311,Nefteyugansk,RU,2021-12-23 23:57:20,61.0998,72.6035,0.14,94,100,12.12
312,Kollam,IN,2021-12-23 23:57:21,8.8833,76.6,72.81,71,44,6.53
313,Pisco,PE,2021-12-23 23:57:22,-13.7,-76.2167,69.85,73,0,17.27
314,Bantry,IE,2021-12-23 23:58:56,51.6833,-9.45,51.28,96,95,13.13
315,Port Hardy,CA,2021-12-23 23:58:57,50.6996,-127.4199,36.75,93,90,2.3
316,Mende,FR,2021-12-23 23:58:57,44.6667,3.5,34.74,98,100,4.07
317,Bac Lieu,VN,2021-12-23 23:58:58,9.285,105.7244,76.17,86,95,11.88
318,Kalmunai,LK,2021-12-23 23:58:58,7.4167,81.8167,72.09,78,32,6.33
319,Sibu,MY,2021-12-23 23:58:59,2.3,111.8167,75.51,100,40,0.0
320,Shaunavon,CA,2021-12-23 23:58:30,49.6501,-108.4181,35.38,77,92,16.87
321,Manzil Salim,TN,2021-12-23 23:58:59,35.8567,8.4765,44.6,71,5,3.38
322,Komsomolskiy,UZ,2021-12-23 23:59:00,40.4272,71.7189,38.12,87,40,2.3
323,Cherskiy,RU,2021-12-23 23:59:00,68.75,161.3,-27.67,100,100,5.01
324,Rocha,UY,2021-12-23 23:59:01,-34.4833,-54.3333,61.84,93,0,5.86
325,Souillac,MU,2021-12-23 23:57:11,-20.5167,57.5167,79.36,88,75,2.3
326,Bonnyville,CA,2021-12-23 23:59:01,54.2668,-110.735,4.32,96,100,6.76
327,Constitucion,CL,2021-12-23 23:59:02,-35.3333,-72.4167,56.61,89,26,12.17
328,Padang,ID,2021-12-23 23:59:02,-0.9492,100.3543,75.25,86,90,3.38
329,Severo-Kurilsk,RU,2021-12-23 23:59:03,50.6789,156.125,28.63,70,69,7.25
330,Srednekolymsk,RU,2021-12-23 23:59:03,67.45,153.6833,-30.64,99,100,4.07
331,Touros,BR,2021-12-23 23:59:03,-5.1989,-35.4608,83.3,76,66,10.16
332,Kahului,US,2021-12-23 23:59:04,20.8947,-156.47,75.97,74,91,10.0
333,Labytnangi,RU,2021-12-23 23:56:01,66.6572,66.4183,-24.74,100,16,2.53
334,Robertsport,LR,2021-12-23 23:59:04,6.7533,-11.3686,81.55,77,4,8.84
335,Fonte Boa,BR,2021-12-23 23:59:05,-2.4959,-66.2662,75.02,98,100,0.98
336,Tsabong,BW,2021-12-23 23:59:05,-26.0217,22.401,72.64,38,50,7.29
337,Nanortalik,GL,2021-12-23 23:59:06,60.1432,-45.2371,30.24,60,99,9.91
338,Susanville,US,2021-12-23 23:59:06,40.4163,-120.653,39.81,94,75,0.0
339,Charlestown,AU,2021-12-23 23:59:07,-32.95,151.6667,79.83,79,5,3.0
340,Taltal,CL,2021-12-23 23:59:07,-25.4,-70.4833,70.25,65,97,4.59
341,Coihaique,CL,2021-12-23 23:55:19,-45.5752,-72.0662,69.75,43,20,9.22
342,Contamana,PE,2021-12-23 23:59:08,-7.3333,-75.0167,77.47,78,99,3.22
343,Reconquista,AR,2021-12-23 23:59:09,-29.15,-59.65,76.44,23,0,7.18
344,Deputatskiy,RU,2021-12-23 23:59:09,69.3,139.9,-37.03,99,78,4.65
345,Sao Miguel Do Tapuio,BR,2021-12-23 23:59:09,-5.5036,-41.3233,85.53,46,82,5.23
346,Dauriya,RU,2021-12-23 23:59:10,49.9333,116.8667,-26.37,90,7,3.78
347,Kirensk,RU,2021-12-23 23:59:10,57.7853,108.1119,-43.96,100,73,1.21
348,Dalmeny,CA,2021-12-23 23:59:11,52.3334,-106.7679,15.53,86,75,4.61
349,Beloha,MG,2021-12-23 23:59:11,-25.1667,45.05,73.99,79,99,4.18
350,Malumfashi,NG,2021-12-23 23:59:12,11.7853,7.6218,64.67,25,7,10.13
351,Keelung,TW,2021-12-23 23:59:12,25.1283,121.7419,71.4,91,86,7.58
352,Sukhinichi,RU,2021-12-23 23:59:12,54.0999,35.3425,8.11,90,81,14.14
353,Birao,CF,2021-12-23 23:59:13,10.2849,22.7882,70.02,22,91,6.85
354,Prainha,BR,2021-12-23 23:59:13,-1.8,-53.48,81.0,67,99,2.15
355,Saldanha,ZA,2021-12-23 23:59:14,-33.0117,17.9442,64.45,85,0,10.16
356,Pitkyaranta,RU,2021-12-23 23:59:14,61.5734,31.4792,20.62,92,100,9.35
357,Dhandhuka,IN,2021-12-23 23:59:15,22.3667,71.9833,66.72,69,0,5.5
358,Mayumba,GA,2021-12-24 00:00:15,-3.432,10.6554,74.46,92,100,1.03
359,Anadyr,RU,2021-12-24 00:00:18,64.75,177.4833,1.9,71,75,17.9
360,Luba,GQ,2021-12-24 00:00:19,3.4568,8.5547,81.81,76,100,10.09
361,Coquimbo,CL,2021-12-24 00:00:20,-29.9533,-71.3436,62.8,83,59,3.96
362,Koslan,RU,2021-12-24 00:00:21,63.4564,48.8989,-3.95,96,100,9.35
363,Sohag,EG,2021-12-24 00:00:22,26.557,31.6948,55.17,62,100,11.3
364,Raymond,US,2021-12-24 00:00:24,43.9015,-70.4703,21.15,66,100,4.59
365,Bella Union,UY,2021-12-24 00:00:24,-30.2752,-57.6007,77.09,27,56,8.3
366,Mora,CM,2021-12-24 00:00:25,11.0461,14.1401,68.32,27,0,5.06
367,Arlit,NE,2021-12-24 00:00:26,18.7369,7.3853,62.28,16,53,6.2
368,Salinopolis,BR,2021-12-24 00:00:27,-0.6136,-47.3561,80.71,80,84,10.8
369,Manta,EC,2021-12-24 00:00:28,-0.95,-80.7333,74.23,82,83,9.93
370,Honningsvag,NO,2021-12-24 00:00:28,70.9821,25.9704,29.44,65,100,24.83
371,Karlskrona,SE,2021-12-24 00:00:29,56.1616,15.5866,28.85,93,93,6.82
372,Pecos,US,2021-12-24 00:00:29,31.4229,-103.4932,77.09,11,1,12.66
373,Ust-Maya,RU,2021-12-24 00:00:29,60.4167,134.5333,-43.49,100,100,1.05
374,Trairi,BR,2021-12-23 23:57:26,-3.2778,-39.2689,79.72,81,58,7.23
375,Talnakh,RU,2021-12-24 00:00:30,69.4865,88.3972,7.21,87,95,14.18
376,Vardo,NO,2021-12-24 00:00:30,70.3705,31.1107,23.2,66,100,25.41
377,Kruisfontein,ZA,2021-12-24 00:00:31,-34.0033,24.7314,55.89,92,68,3.98
378,Acarau,BR,2021-12-23 23:58:25,-2.8856,-40.12,80.6,79,83,12.77
379,Paris,FR,2021-12-24 00:00:19,48.8534,2.3488,49.1,90,90,1.99
380,Kondinskoye,RU,2021-12-24 00:00:32,59.6481,67.41,8.44,92,100,8.52
381,Stornoway,GB,2021-12-24 00:00:33,58.2093,-6.3865,42.93,88,75,1.99
382,Bonga,ET,2021-12-24 00:00:33,7.2833,36.2333,62.13,87,81,0.83
383,Vieira De Leiria,PT,2021-12-24 00:00:34,39.8695,-8.9324,55.42,89,61,11.92
384,Grand Forks,US,2021-12-24 00:00:34,47.9417,-97.4337,19.08,94,59,7.52
385,Wencheng,CN,2021-12-24 00:00:35,33.0559,113.7978,36.72,80,98,14.79
386,Bubanza,BI,2021-12-24 00:00:35,-3.1167,29.4,68.97,91,100,2.53
387,Puerto Carreno,CO,2021-12-24 00:00:36,6.189,-67.4859,83.97,67,100,2.42
388,Svetlogorsk,BY,2021-12-24 00:00:36,52.6333,29.7333,18.37,83,97,12.86
389,Katikati,NZ,2021-12-24 00:00:37,-37.55,175.9167,86.07,53,92,6.58
390,Pivijay,CO,2021-12-24 00:00:37,10.4617,-74.6162,77.18,83,64,7.34
391,Abu Samrah,SY,2021-12-24 00:00:37,35.3029,37.1841,41.05,92,100,11.3
392,Wajima,JP,2021-12-24 00:00:38,37.4,136.9,45.79,86,100,6.78
393,Harindanga,IN,2021-12-24 00:00:38,22.0383,88.3214,60.78,60,0,4.23
394,Rockhampton,AU,2021-12-24 00:00:07,-23.3833,150.5,85.89,51,40,1.14
395,La Asuncion,VE,2021-12-24 00:00:39,11.0333,-63.8628,89.33,62,89,12.66
396,Sitka,US,2021-12-24 00:00:39,57.0531,-135.33,23.99,86,99,5.59
397,Antofagasta,CL,2021-12-24 00:00:03,-23.65,-70.4,69.01,74,99,2.06
398,Daokou,CN,2021-12-24 00:00:40,35.5639,114.5058,29.89,86,99,17.34
399,Sorland,NO,2021-12-24 00:00:40,67.667,12.6934,33.03,76,89,23.44
400,Saint George,US,2021-12-24 00:00:41,37.1041,-113.5841,50.47,79,90,1.99
401,Sand Springs,US,2021-12-24 00:00:41,36.1398,-96.1089,60.85,70,1,5.75
402,Sambava,MG,2021-12-24 00:00:41,-14.2667,50.1667,77.32,91,46,5.37
403,Dongsheng,CN,2021-12-24 00:00:42,39.8161,109.9776,8.06,60,2,6.8
404,Panaba,MX,2021-12-24 00:00:42,21.2833,-88.2667,68.81,65,6,8.08
405,Mbour,SN,2021-12-24 00:00:43,14.422,-16.9638,76.05,46,94,10.02
406,Yurimaguas,PE,2021-12-24 00:01:43,-5.9,-76.0833,78.85,80,89,2.53
407,Orcopampa,PE,2021-12-24 00:01:44,-15.2661,-72.3417,49.57,51,70,6.64
408,Alofi,NU,2021-12-24 00:01:44,-19.0595,-169.9187,79.02,71,4,11.61
409,Broome,US,2021-12-24 00:01:44,42.2506,-75.833,29.62,73,100,4.0
410,Saraza,PH,2021-12-24 00:01:45,8.7356,117.78,80.26,72,25,5.12
411,Campbell River,CA,2021-12-24 00:00:19,50.0163,-125.2446,36.27,91,100,1.77
412,Singkang,MY,2021-12-24 00:01:45,2.1006,102.7994,74.52,95,100,2.37
413,West Plains,US,2021-12-23 23:59:56,36.7281,-91.8524,55.53,81,74,1.01
414,Hofn,IS,2021-12-24 00:01:46,64.2539,-15.2082,31.69,71,35,13.67
415,Petropavlovsk-Kamchatskiy,RU,2021-12-24 00:01:46,53.0452,158.6483,12.79,79,75,4.47
416,Presidencia Roque Saenz Pena,AR,2021-12-24 00:01:47,-26.7852,-60.4388,75.02,31,1,6.11
417,Emerald,AU,2021-12-24 00:01:47,-23.5333,148.1667,89.98,26,69,10.74
418,Gboko,NG,2021-12-24 00:01:47,7.3179,8.9951,78.66,23,36,8.43
419,Hasaki,JP,2021-12-24 00:01:48,35.7333,140.8333,39.6,59,61,10.11
420,Fortuna,US,2021-12-24 00:01:48,40.5982,-124.1573,54.19,96,90,4.61
421,Kautokeino,NO,2021-12-24 00:01:49,69.0125,23.0412,16.61,88,83,17.81
422,Ballina,AU,2021-12-24 00:01:49,-28.8667,153.5667,77.77,1,54,5.68
423,Ferreira Do Alentejo,PT,2021-12-24 00:01:50,38.05,-8.0333,52.77,93,100,2.37
424,Werda,BW,2021-12-24 00:01:50,-25.2667,23.2833,68.67,40,1,7.61
425,Belgaum,IN,2021-12-23 23:56:52,15.8667,74.5,63.16,60,5,0.74
426,Umm Kaddadah,SD,2021-12-24 00:01:51,13.6017,26.6876,61.88,22,0,12.75
427,Inhambane,MZ,2021-12-24 00:01:51,-23.865,35.3833,76.6,92,29,5.86
428,Jiangkou,CN,2021-12-24 00:01:52,25.4872,119.1986,61.23,83,100,1.59
429,Yakeshi,CN,2021-12-24 00:01:52,49.2833,120.7333,-36.27,95,25,4.32
430,Soure,BR,2021-12-24 00:01:53,-0.7167,-48.5233,80.58,82,64,10.2
431,Staraya Poltavka,RU,2021-12-24 00:01:53,50.4772,46.4814,-1.82,94,35,7.67
432,Pachmarhi,IN,2021-12-24 00:01:53,22.4667,78.4333,51.73,47,0,2.26
433,Hokitika,NZ,2021-12-24 00:01:54,-42.7167,170.9667,62.11,62,93,11.01
434,Kodar,IN,2021-12-24 00:01:54,16.9833,79.9667,61.7,61,0,2.39
435,Warrington,GB,2021-12-23 23:58:49,53.3925,-2.5802,49.86,96,40,4.61
436,Maniitsoq,GL,2021-12-24 00:01:55,65.4167,-52.9,32.04,86,82,8.75
437,Leningradskiy,RU,2021-12-24 00:01:55,69.3833,178.4167,-22.27,93,97,5.5
438,Hohhot,CN,2021-12-24 00:00:10,40.8106,111.6522,10.56,36,0,9.13
439,Cockburn Town,TC,2021-12-23 23:58:50,21.4612,-71.1419,75.16,78,75,11.5
440,San Clemente,US,2021-12-24 00:00:16,33.427,-117.612,61.59,85,100,1.99
441,Rediu,RO,2021-12-24 00:01:57,47.2167,27.5,25.05,76,0,4.0
442,Ust-Kulom,RU,2021-12-24 00:01:57,61.6864,53.6902,-23.1,99,56,4.61
443,La Ronge,CA,2021-12-24 00:01:58,55.1001,-105.2842,-0.18,78,90,13.8
444,Malatya,TR,2021-12-24 00:01:58,38.5,38.0,12.25,73,0,1.14
445,Coari,BR,2021-12-24 00:01:59,-4.085,-63.1414,75.7,99,100,0.4
446,Virginia Beach,US,2021-12-24 00:00:27,36.8529,-75.978,39.02,71,0,2.15
447,Shubarkuduk,KZ,2021-12-24 00:01:59,49.1447,56.4872,8.08,87,93,5.03
448,Kashi,CN,2021-12-24 00:02:00,39.4547,75.9797,29.26,55,40,3.69
449,Rio Gallegos,AR,2021-12-23 23:58:11,-51.6226,-69.2181,69.85,28,0,20.71
450,Eyl,SO,2021-12-24 00:02:00,7.9803,49.8164,72.63,78,98,11.23
451,Tiznit,MA,2021-12-24 00:02:01,29.5833,-9.5,62.06,46,100,4.36
452,Nurota,UZ,2021-12-24 00:02:01,40.5614,65.6886,35.69,68,39,7.67
453,Curanilahue,CL,2021-12-24 00:03:02,-37.4667,-73.35,57.02,73,1,8.68
454,Bethel,US,2021-12-24 00:03:02,41.3712,-73.414,31.82,59,78,2.44
455,Naze,JP,2021-12-24 00:03:02,28.3667,129.4833,65.32,94,100,9.98
456,Amahai,ID,2021-12-24 00:03:03,-3.3333,128.9167,81.32,74,89,4.41
457,Neuquen,AR,2021-12-23 23:59:46,-38.9516,-68.0591,84.09,30,20,13.8
458,Agropoli,IT,2021-12-24 00:03:03,40.3469,14.9966,54.75,82,82,3.38
459,Flinders,AU,2021-12-24 00:03:04,-34.5833,150.8552,76.17,80,77,3.8
460,Oriximina,BR,2021-12-24 00:03:04,-1.7656,-55.8661,79.02,81,99,2.57
461,Rio Grande,BR,2021-12-24 00:03:05,-32.035,-52.0986,66.88,76,0,8.21
462,Vao,NC,2021-12-24 00:03:05,-22.6667,167.4833,77.36,82,52,11.79
463,Lodja,CD,2021-12-24 00:03:06,-3.4833,23.4333,68.77,99,98,1.12
464,Warri,NG,2021-12-24 00:00:19,5.5167,5.75,77.41,82,75,3.36
465,Jalu,LY,2021-12-24 00:03:06,29.0331,21.5482,52.59,44,26,0.51
466,Gizo,SB,2021-12-24 00:03:07,-8.103,156.8419,85.05,68,100,0.69
467,Barra Do Garcas,BR,2021-12-24 00:00:41,-15.89,-52.2567,73.78,93,100,5.57
468,Korla,CN,2021-12-24 00:00:29,41.7597,86.1469,24.78,66,12,4.38
469,Juneau,US,2021-12-23 23:58:28,58.3019,-134.4197,26.22,96,100,6.29
470,Comodoro Rivadavia,AR,2021-12-23 23:58:36,-45.8667,-67.5,67.86,60,40,8.05
471,Aljezur,PT,2021-12-24 00:03:08,37.3191,-8.8033,57.38,92,100,2.66
472,Novyy Yarychiv,UA,2021-12-24 00:03:08,49.9044,24.3052,25.93,88,100,11.77
473,Baykit,RU,2021-12-24 00:03:09,61.67,96.37,-20.02,96,71,1.5
474,Haysyn,UA,2021-12-24 00:03:09,48.8114,29.3898,18.54,78,100,14.18
475,The Valley,AI,2021-12-24 00:03:09,18.217,-63.0578,79.11,67,5,14.54
476,Lata,PT,2021-12-24 00:03:10,40.1629,-8.3327,53.92,95,45,4.97
477,Nizwa,OM,2021-12-24 00:03:10,22.9333,57.5333,65.84,45,0,0.72
478,Olinda,BR,2021-12-24 00:03:11,-8.0089,-34.8553,80.19,80,42,8.9
479,Kulhudhuffushi,MV,2021-12-24 00:03:11,6.6221,73.07,79.95,70,84,6.24
480,Tual,ID,2021-12-24 00:03:11,-5.6667,132.75,83.03,75,99,23.89
481,Tautira,PF,2021-12-24 00:03:12,-17.7333,-149.15,86.02,73,66,16.89
482,Saratoga Springs,US,2021-12-24 00:03:12,43.0831,-73.7846,24.96,55,70,3.36
483,Banyuwangi,ID,2021-12-24 00:03:13,-8.2325,114.3576,80.47,82,100,2.59
484,Amuntai,ID,2021-12-24 00:03:13,-2.4177,115.2494,76.8,81,90,0.78
485,San Jeronimo,PE,2021-12-24 00:03:14,-11.9472,-75.2829,54.77,72,87,1.81
486,Piacabucu,BR,2021-12-24 00:03:14,-10.4056,-36.4344,80.24,82,100,15.19
487,Fairbanks,US,2021-12-24 00:00:00,64.8378,-147.7164,4.1,99,100,2.98
488,Gouyave,GD,2021-12-24 00:03:15,12.1646,-61.7296,78.93,80,97,14.56
489,Achinsk,RU,2021-12-24 00:03:15,56.2694,90.4993,-6.21,87,71,6.06
490,Chernyshevskiy,RU,2021-12-24 00:03:15,63.0128,112.4714,-8.77,97,78,9.35
491,Jinchang,CN,2021-12-24 00:03:16,38.4953,102.1739,19.83,69,3,3.04
492,Tevriz,RU,2021-12-24 00:03:16,57.509,72.4042,21.06,95,100,8.1
493,Bosobolo,CD,2021-12-24 00:03:17,4.1833,19.9,81.9,36,100,3.0
494,Gafanha Da Nazare,PT,2021-12-24 00:03:17,40.6362,-8.7134,56.26,89,45,14.29
495,Qaqortoq,GL,2021-12-24 00:03:17,60.7167,-46.0333,39.7,59,93,9.71
496,Ashland,US,2021-12-24 00:03:18,40.8167,-82.2665,39.74,57,100,15.84
497,Geraldton,AU,2021-12-24 00:03:18,-28.7667,114.6,81.01,47,0,9.22
498,Kologriv,RU,2021-12-24 00:03:19,58.8275,44.3178,12.15,93,100,10.29
499,Taywarah,AF,2021-12-24 00:03:19,33.35,64.4167,24.6,34,0,0.94
500,Jagtial,IN,2021-12-24 00:04:20,18.8,78.9333,61.83,49,0,1.79
501,Algiers,DZ,2021-12-24 00:04:20,36.7525,3.042,44.42,100,20,2.3
502,Sur,OM,2021-12-24 00:04:20,22.5667,59.5289,71.64,70,0,5.84
503,Ponta Delgada,PT,2021-12-24 00:04:21,37.7333,-25.6667,63.32,63,75,26.46
504,Evanston,US,2021-12-24 00:00:16,42.0411,-87.6901,44.47,80,100,1.01
505,Lafia,NG,2021-12-24 00:04:21,8.4833,8.5167,78.03,26,76,3.42
506,Pathein,MM,2021-12-24 00:04:22,16.7833,94.7333,62.47,85,4,4.09
507,Lolodorf,CM,2021-12-24 00:04:23,3.2333,10.7333,71.19,99,99,1.86
508,Juigalpa,NI,2021-12-24 00:01:36,12.1063,-85.3645,76.32,63,1,11.88
509,Paraiso,CR,2021-12-24 00:04:23,9.8383,-83.8656,67.06,89,88,5.01
510,Lorengau,PG,2021-12-24 00:04:24,-2.0226,147.2712,80.83,87,100,20.24
511,Raduzhnyy,RU,2021-12-24 00:04:24,62.0961,77.475,4.12,98,97,9.17
512,Saint-Pierre,RE,2021-12-24 00:04:24,-21.3393,55.4781,77.29,79,0,4.61
513,Berlevag,NO,2021-12-24 00:04:25,70.8578,29.0864,27.54,68,100,24.32
514,Atasu,KZ,2021-12-24 00:04:25,48.6814,71.6433,23.2,84,98,11.81
515,Iralaya,HN,2021-12-24 00:04:26,15.0,-83.2333,75.97,70,8,12.97
516,San Cristobal,VE,2021-12-24 00:04:26,7.7669,-72.225,73.58,95,76,1.63
517,Kilindoni,TZ,2021-12-24 00:04:26,-7.9139,39.6668,82.08,75,8,9.13
518,Itarema,BR,2021-12-24 00:04:27,-2.9248,-39.9167,80.49,78,87,11.68
519,Methoni,GR,2021-12-24 00:04:27,36.8197,21.7049,50.22,65,52,5.57
520,Cocoa Beach,US,2021-12-24 00:00:04,28.32,-80.6076,66.0,79,0,7.94
521,Saint-Augustin,CA,2021-12-24 00:04:28,51.226,-58.6502,27.48,94,100,19.48
522,Mao,ES,2021-12-24 00:04:28,39.8885,4.2658,57.76,77,90,8.05
523,Grindavik,IS,2021-12-24 00:04:29,63.8424,-22.4338,34.27,64,0,3.44
524,San Miguel De Cauri,PE,2021-12-24 00:04:29,-10.1,-76.5833,46.96,86,95,1.52
525,Wadi Maliz,TN,2021-12-24 00:04:29,36.4681,8.5495,50.94,82,0,1.61
526,Boden,SE,2021-12-24 00:04:30,65.8252,21.6886,14.0,79,99,13.29
527,Marienburg,PL,2021-12-23 23:59:46,54.0359,19.0266,28.11,96,100,8.52
528,Hirara,JP,2021-12-24 00:04:31,24.8,125.2833,74.41,75,82,10.38
529,Saint-Joseph,RE,2021-12-24 00:04:31,-21.3667,55.6167,76.21,86,100,1.45
530,Hay River,CA,2021-12-24 00:04:31,60.8156,-115.7999,-5.13,98,100,3.15
531,Hammerfest,NO,2021-12-24 00:04:32,70.6634,23.6821,25.25,80,75,13.8
532,San Carlos,VE,2021-12-24 00:04:32,9.6612,-68.5827,82.54,61,100,3.18
533,Krasnoselkup,RU,2021-12-24 00:04:33,65.7,82.4667,-0.44,98,95,9.57
534,Maldonado,UY,2021-12-24 00:04:33,-34.6667,-54.9167,69.19,93,0,7.81
535,Agapovka,RU,2021-12-24 00:04:34,53.2973,59.1348,-4.79,90,36,9.44
536,Teguise,ES,2021-12-24 00:04:34,29.0605,-13.564,59.22,88,75,3.44
537,Pacific Grove,US,2021-12-24 00:00:42,36.6177,-121.9166,58.33,89,100,1.01
538,Plettenberg Bay,ZA,2021-12-24 00:04:35,-34.0527,23.3716,59.02,87,32,3.47
539,Povenets,RU,2021-12-24 00:04:35,62.8487,34.8262,18.18,97,100,3.44
540,Necochea,AR,2021-12-24 00:04:35,-38.5473,-58.7368,75.04,57,1,20.29
541,Bennettsville,US,2021-12-24 00:04:36,34.6174,-79.6848,44.1,68,1,0.0
542,Kimbe,PG,2021-12-24 00:05:36,-5.5502,150.1429,86.02,70,100,3.09
543,Innisfail,AU,2021-12-24 00:05:37,-17.5333,146.0333,99.88,51,85,4.47
544,Villa Union,MX,2021-12-24 00:05:37,23.2,-106.2333,76.96,57,75,5.75
545,Ayia Marina,GR,2021-12-24 00:05:38,37.75,23.5333,44.33,61,86,3.71
546,Pemangkat,ID,2021-12-24 00:05:38,1.1667,108.9667,77.0,88,99,4.65
547,Osoyoos,CA,2021-12-24 00:05:38,49.0331,-119.4524,35.33,92,84,1.59
548,Shanghai,CN,2021-12-24 00:05:39,31.2222,121.4581,57.92,74,40,1.01
549,Ahome,MX,2021-12-24 00:05:39,25.9167,-109.1833,75.15,47,100,6.42
550,Sola,VU,2021-12-24 00:05:40,-13.8833,167.55,81.68,76,78,13.96
551,Baherden,TM,2021-12-24 00:05:40,38.4362,57.4316,40.55,70,26,2.24
552,Gigmoto,PH,2021-12-24 00:05:40,13.7796,124.39,80.26,80,35,8.93
553,Macusani,PE,2021-12-24 00:05:41,-14.0833,-70.4333,37.56,93,94,2.68
554,Tungor,RU,2021-12-24 00:05:41,53.3808,142.9564,-6.16,95,100,22.06
555,Port Macquarie,AU,2021-12-24 00:05:42,-31.4333,152.9167,80.89,80,26,5.37
556,Lavrentiya,RU,2021-12-24 00:05:42,65.5833,-171.0,-10.82,92,75,6.22
557,Salinas,US,2021-12-24 00:03:36,36.6777,-121.6555,59.7,81,100,7.29
558,Kandrian,PG,2021-12-24 00:05:42,-6.2167,149.55,86.41,68,100,3.04
559,Cartagena,CO,2021-12-24 00:05:43,10.3997,-75.5144,82.02,78,40,6.91
560,Rawson,AR,2021-12-24 00:05:43,-43.3002,-65.1023,80.76,36,41,25.23
561,Targusor,RO,2021-12-24 00:05:44,44.45,28.4167,24.28,68,0,10.36
562,Tatawin,TN,2021-12-24 00:05:44,32.9297,10.4518,50.0,91,12,1.23
563,Goderich,CA,2021-12-24 00:01:30,43.7501,-81.7165,29.91,83,100,17.85
564,Terrace,CA,2021-12-24 00:05:45,54.5163,-128.6035,15.42,96,100,2.3
565,Berbera,SO,2021-12-24 00:05:45,10.4396,45.0143,73.8,80,11,5.46
566,Katherine,AU,2021-12-24 00:05:46,-14.4667,132.2667,88.12,58,55,3.44
567,Brigantine,US,2021-12-24 00:05:46,39.4101,-74.3646,35.02,64,1,0.0
568,Santa Cruz,BO,2021-12-24 00:04:29,-17.8,-63.1667,74.66,94,75,2.3
569,Simpang,ID,2021-12-24 00:05:47,-1.2667,104.0833,74.03,97,98,1.14
570,Vaitape,PF,2021-12-24 00:05:47,-16.5167,-151.75,82.24,77,84,16.98
571,Marawi,PH,2021-12-24 00:05:48,7.9986,124.2928,66.65,90,100,3.11
572,Ridgecrest,US,2021-12-24 00:03:46,35.6225,-117.6709,53.46,81,20,15.01
573,Calama,CL,2021-12-24 00:05:49,-22.4667,-68.9333,61.99,40,86,13.29
574,Suleja,NG,2021-12-24 00:05:49,9.1758,7.1808,76.46,26,21,5.77
575,Belawan,ID,2021-12-24 00:05:50,3.7755,98.6832,77.29,90,87,5.28
576,Lodwar,KE,2021-12-24 00:05:50,3.1191,35.5973,81.25,47,77,5.21
577,Santa Rosa,PH,2021-12-24 00:05:50,14.3122,121.1114,82.09,78,17,7.78
578,Okhotsk,RU,2021-12-24 00:05:51,59.3833,143.3,-11.18,76,98,17.56
579,Turayf,SA,2021-12-24 00:05:51,31.6725,38.6637,45.84,69,100,6.24
580,Shubarshi,KZ,2021-12-24 00:05:52,48.5872,57.1869,11.64,79,43,7.09
581,Karratha,AU,2021-12-24 00:05:52,-20.7377,116.8463,85.37,45,0,17.36
582,Gisors,FR,2021-12-24 00:05:52,49.2818,1.7801,49.19,96,100,7.87
583,Wuchi,CN,2021-12-24 00:05:53,29.3786,103.023,33.71,86,99,3.0
584,Charkhari,IN,2021-12-24 00:05:53,25.4,79.75,54.82,43,4,4.94
585,Alice Springs,AU,2021-12-24 00:06:54,-23.7,133.8833,83.75,34,100,14.97
586,Vila,PT,2021-12-24 00:06:55,42.0304,-8.1588,48.33,84,41,6.93
587,Berdorf,LU,2021-12-24 00:06:55,49.8136,6.3503,45.01,94,100,10.94
588,Clavier,BE,2021-12-24 00:06:56,50.4005,5.3524,44.47,95,100,12.37
589,Esil,KZ,2021-12-24 00:06:56,51.9556,66.4042,1.71,90,68,15.86
590,Corrales,US,2021-12-24 00:06:15,35.2378,-106.6067,59.54,31,75,1.01
591,Humaita,BR,2021-12-24 00:06:57,-7.5061,-63.0208,76.03,95,100,1.95
